longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,NEAR OCEAN,243978.97785091738
-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,<1H OCEAN,142113.85126215836
-118.74,34.26,27.0,3467.0,545.0,1798.0,493.0,4.8717,<1H OCEAN,231186.79251646408
-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,<1H OCEAN,152576.62555202615
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,<1H OCEAN,256778.89163518176
-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,NEAR OCEAN,73498.57188200801
-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,INLAND,157932.46396165004
-117.33,34.13,30.0,2335.0,363.0,1214.0,311.0,2.2449,INLAND,85317.66813678427
-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,<1H OCEAN,433076.1812680992
-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,4.375,<1H OCEAN,182155.90972307458
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,<1H OCEAN,241646.42514465027
-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,INLAND,128387.92877313224
-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,NEAR OCEAN,106446.24029887682
-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,<1H OCEAN,188571.32282285969
-121.74,38.55,33.0,6861.0,1820.0,3717.0,1767.0,1.7311,INLAND,102345.6369377866
-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,INLAND,168990.64853062143
-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,<1H OCEAN,244870.6145783767
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,NEAR BAY,174040.6571962066
-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,NEAR OCEAN,251399.19039427864
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,<1H OCEAN,148690.50750577866
-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,INLAND,130652.60043437638
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,<1H OCEAN,192751.4539488582
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,<1H OCEAN,372245.33117903175
-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,<1H OCEAN,195240.31437764637
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,<1H OCEAN,309651.3343066563
-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,<1H OCEAN,341599.80927652307
-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,INLAND,249795.19738859189
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,<1H OCEAN,264842.1026846145
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,<1H OCEAN,235583.54883665935
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,NEAR BAY,347017.7297649184
-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,<1H OCEAN,282676.2188430601
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,<1H OCEAN,340157.2558059946
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,INLAND,58822.09219940498
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,<1H OCEAN,368795.67759458616
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,<1H OCEAN,223282.16536923734
-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,<1H OCEAN,184148.59735275566
-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,INLAND,127791.50344002426
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,INLAND,87921.81403083423
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,INLAND,82522.55486056882
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,<1H OCEAN,374090.327059521
-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,NEAR OCEAN,88368.2725889025
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,<1H OCEAN,178572.21077452783
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,INLAND,63528.50558900428
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,NEAR OCEAN,285344.22305109835
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,INLAND,75113.19898623403
-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,<1H OCEAN,438303.26264942193
-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,<1H OCEAN,261017.6372158451
-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,<1H OCEAN,469888.7199933824
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,<1H OCEAN,114299.77208397744
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,INLAND,167325.15376541775
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,NEAR OCEAN,269077.3749505935
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,<1H OCEAN,222363.43377236646
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,<1H OCEAN,219156.74902101405
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,NEAR OCEAN,80736.11257234743
-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,<1H OCEAN,359043.48773360794
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,INLAND,116935.21552498703
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,NEAR OCEAN,335858.26908088505
-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,NEAR BAY,135742.00517861516
-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,<1H OCEAN,188961.30203926854
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,<1H OCEAN,237048.83491192307
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,INLAND,89940.16470900355
-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,<1H OCEAN,193479.58973381214
-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,INLAND,156151.70569334293
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,<1H OCEAN,107025.46924318817
-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,<1H OCEAN,252149.3083596908
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,INLAND,117799.59099907461
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,<1H OCEAN,134323.81651379188
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,NEAR BAY,179191.63985961158
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,<1H OCEAN,500001.0
-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,NEAR OCEAN,93608.62713978485
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,<1H OCEAN,227646.3972336336
-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,NEAR OCEAN,158057.8483113829
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,<1H OCEAN,266770.1912552682
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,<1H OCEAN,217843.16385854743
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,INLAND,123983.20577841942
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,<1H OCEAN,200553.3695079366
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,INLAND,175550.00334605004
-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,INLAND,268034.1995881476
-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,<1H OCEAN,102160.56132273383
-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,INLAND,87859.09576621657
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,NEAR OCEAN,316728.2200535057
-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,NEAR OCEAN,184992.03911925395
-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,INLAND,68881.77307932575
-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,<1H OCEAN,333487.8875030832
-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,<1H OCEAN,122605.16724206347
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,<1H OCEAN,190339.28318852492
-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,NEAR OCEAN,140999.12595717152
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,INLAND,197010.1872438911
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,NEAR BAY,355174.6162154848
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,INLAND,129434.4075269697
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,<1H OCEAN,248797.5994281738
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,NEAR OCEAN,259938.42710993276
-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,<1H OCEAN,268639.1806943122
-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,NEAR BAY,232991.08695760195
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,INLAND,158339.7962087561
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,INLAND,176279.08957263126
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,INLAND,152663.23577166244
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,<1H OCEAN,244025.98484442726
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,<1H OCEAN,294388.89712813136
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,INLAND,72541.50298823405
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,<1H OCEAN,190121.97872499042
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,<1H OCEAN,145681.60640217375
-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,INLAND,103753.2778499208
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,<1H OCEAN,112901.43794538986
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,<1H OCEAN,247491.85239132203
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,NEAR OCEAN,396875.6944719013
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,<1H OCEAN,170174.6351636003
-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,<1H OCEAN,216248.16282600779
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,<1H OCEAN,189457.9315915614
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,NEAR OCEAN,345550.82549951196
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,<1H OCEAN,430913.7214618599
-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,INLAND,93340.13982679445
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,INLAND,82443.91971970719
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,<1H OCEAN,201166.2772547188
-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,<1H OCEAN,142425.14539880224
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,INLAND,351878.0081361001
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,INLAND,104131.98123901994
-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,INLAND,194125.0752924338
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,NEAR BAY,120489.10714051884
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,INLAND,128265.75419932496
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,<1H OCEAN,271533.0265940558
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,NEAR BAY,308108.14876448904
-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,INLAND,224025.77146408492
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,<1H OCEAN,348559.87480696477
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,NEAR OCEAN,381641.5892637428
-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,INLAND,124793.5876194814
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,<1H OCEAN,235353.15670290426
-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,NEAR OCEAN,113452.44387260503
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,<1H OCEAN,423682.85191258223
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,NEAR BAY,258830.64244227725
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,<1H OCEAN,241180.72881215732
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,INLAND,97526.69094994251
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,<1H OCEAN,155840.87080350515
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,INLAND,61463.714144696445
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,<1H OCEAN,174330.30206374306
-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,<1H OCEAN,261369.6875418307
-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,INLAND,121616.6808107412
-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,<1H OCEAN,355040.006118106
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,NEAR OCEAN,196132.9195243215
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,<1H OCEAN,160213.36341231334
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,INLAND,96308.04724430127
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,INLAND,85478.68299936631
-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,<1H OCEAN,200912.9150903264
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,<1H OCEAN,185682.48696628696
-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,<1H OCEAN,158486.67189153165
-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,<1H OCEAN,176763.3156832576
-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,NEAR BAY,149160.10371377264
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,NEAR OCEAN,311546.94057973195
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,<1H OCEAN,418070.51588349196
-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,INLAND,145680.6674196187
-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,INLAND,113580.20253161322
-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,NEAR OCEAN,238622.70084251382
-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,<1H OCEAN,172466.18240894418
-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,<1H OCEAN,198207.3946417164
-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,NEAR OCEAN,162672.17218041184
-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,<1H OCEAN,125256.00099139659
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,NEAR OCEAN,186599.88181426973
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,INLAND,111692.01031900311
-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,NEAR OCEAN,243197.35377762734
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,<1H OCEAN,223447.9239936978
-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,<1H OCEAN,227890.95569432114
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,NEAR OCEAN,141309.05965168597
-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,<1H OCEAN,171886.71797420576
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,NEAR OCEAN,222701.86595261627
-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,<1H OCEAN,216813.43977001088
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,NEAR OCEAN,233066.75852598133
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,<1H OCEAN,312069.9881369537
-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,<1H OCEAN,166571.74555170198
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,NEAR BAY,166636.7837062064
-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,NEAR OCEAN,341809.2863553013
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,<1H OCEAN,165750.450203947
-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,<1H OCEAN,156804.85276838756
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,<1H OCEAN,232725.2630331792
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,INLAND,175669.33986106634
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,<1H OCEAN,190820.26192546837
-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,<1H OCEAN,218638.76052226254
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,NEAR BAY,348667.0171366557
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,INLAND,54641.43569823936
-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,<1H OCEAN,133809.09402905102
-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,NEAR OCEAN,216555.04665699194
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,INLAND,154841.4594926698
-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,INLAND,68090.1741005646
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,INLAND,117247.81714001844
-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,NEAR BAY,207538.78847435387
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,NEAR OCEAN,381015.2337550997
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,<1H OCEAN,182113.29962054628
-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,<1H OCEAN,195023.24175577203
-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,INLAND,82114.70056739585
-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,INLAND,89870.61061485825
-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,<1H OCEAN,260010.7713690593
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,<1H OCEAN,203042.81317785595
-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,NEAR OCEAN,391890.3299382853
-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,<1H OCEAN,156008.93655215375
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,INLAND,69291.75062477984
-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,NEAR OCEAN,298385.83094073273
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,<1H OCEAN,237431.16444485646
-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,<1H OCEAN,280946.4650845709
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,INLAND,276550.8430555556
-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,NEAR OCEAN,230115.21753110777
-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,<1H OCEAN,200242.87695043592
-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,<1H OCEAN,329150.45779286773
-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,<1H OCEAN,273869.27326595376
-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,INLAND,90329.18789992854
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,INLAND,89150.87480609491
-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,INLAND,81830.46346006803
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,<1H OCEAN,499794.6616666666
-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,<1H OCEAN,495007.9667083333
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,<1H OCEAN,157789.1924443592
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,<1H OCEAN,225932.10313669636
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,NEAR OCEAN,451957.9877442088
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,NEAR OCEAN,203356.14225189365
-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,INLAND,76207.38736381571
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,<1H OCEAN,310748.88607154373
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,<1H OCEAN,342524.1916547841
-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,INLAND,58358.52123262784
-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,<1H OCEAN,310843.0959161621
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,INLAND,115429.29601886604
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,INLAND,82489.8529455288
-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,<1H OCEAN,118870.27080205374
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,INLAND,92050.59466128868
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,<1H OCEAN,454337.6516031746
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,INLAND,63269.39311693732
-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,INLAND,120531.84174470723
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,NEAR BAY,288362.5380732829
-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,NEAR OCEAN,243643.84819304082
-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,NEAR OCEAN,142090.3293318773
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,INLAND,153333.88743591265
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,<1H OCEAN,214543.63969883288
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,<1H OCEAN,303426.4905975018
-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,<1H OCEAN,270308.7430552603
-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.756,<1H OCEAN,192799.84357150595
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,<1H OCEAN,205838.23090367686
-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,NEAR OCEAN,163105.76844017298
-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,NEAR BAY,182892.84660560248
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,<1H OCEAN,205372.2106422758
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,<1H OCEAN,233723.58414888958
-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,INLAND,88475.36362516077
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,<1H OCEAN,216216.5027144939
-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,NEAR OCEAN,78501.95831065354
-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,INLAND,144807.49390811316
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,INLAND,127737.1347069834
-122.27,37.84,52.0,1688.0,337.0,853.0,325.0,2.1806,NEAR BAY,139703.86731519087
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,INLAND,93972.22394858724
-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,INLAND,70606.11285035405
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,NEAR OCEAN,269828.7014516899
-119.63,36.6,33.0,1589.0,294.0,1102.0,307.0,1.9676,INLAND,62818.65997844545
-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,<1H OCEAN,108109.6626823273
-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,<1H OCEAN,163773.4824674181
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,<1H OCEAN,142018.16811279618
-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,<1H OCEAN,184277.81941305703
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,<1H OCEAN,336985.79721705354
-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,<1H OCEAN,240053.90728326392
-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,NEAR OCEAN,167084.6351492786
-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,<1H OCEAN,359518.14294656814
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,NEAR OCEAN,300367.8358310326
-121.44,38.49,31.0,4297.0,788.0,2083.0,771.0,3.3878,INLAND,112451.17625725482
-118.2,33.87,26.0,703.0,202.0,757.0,212.0,2.525,<1H OCEAN,153506.3197952809
-118.14,33.76,37.0,3242.0,698.0,1080.0,629.0,3.901,NEAR OCEAN,433325.5121971781
-122.34,41.06,33.0,2149.0,498.0,631.0,273.0,1.8816,INLAND,67329.9463746522
-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,<1H OCEAN,195853.77623391166
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,<1H OCEAN,254450.70128669695
-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,NEAR BAY,498659.71816666663
-123.25,38.54,27.0,3658.0,764.0,1278.0,518.0,3.3536,NEAR OCEAN,230664.10039468858
-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221,<1H OCEAN,228434.3491810966
-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909,<1H OCEAN,222948.9991656365
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,<1H OCEAN,193790.9659128442
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,NEAR BAY,183698.2390294153
-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,<1H OCEAN,249533.72260348723
-120.46,37.33,4.0,786.0,116.0,368.0,109.0,6.3215,INLAND,223818.21666944158
-122.27,37.98,23.0,3455.0,479.0,1375.0,474.0,6.0289,NEAR BAY,300073.54250317626
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,INLAND,123452.36374467392
